173,174,175,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,176,177,178,179,180,181
258,259,260,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,261,262,263,264,265,266
343,344,345,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,346,347,348,349,350,351
428,429,430,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,431,432,433,434,435,436
513,514,515,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,516,517,518,519,520,521
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
